| Version  | Processes | OMP |         Tarjan        |    Communication     |        Elapsed        |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |        0.006798       |         0.0          |        0.006798       |         1.0         |         1.0          |
| Parallel |     1     |  1  | 0.0067220000000000005 |         0.0          | 0.0067220000000000005 |  1.0113061588812853 |  1.0113061588812853  |
| Parallel |     1     |  2  |        0.006764       |         0.0          |        0.006764       |  1.0050266114725015 |  1.0050266114725015  |
| Parallel |     1     |  4  |        0.006796       |         0.0          |        0.006796       |  1.0002942907592702 |  1.0002942907592702  |
| Parallel |     1     |  8  |       0.0067475       |         0.0          |       0.0067475       |  1.0074842534271953 |  1.0074842534271953  |
| Parallel |     2     |  1  |       0.0026815       |       0.009071       |  0.011752499999999999 |  0.5784301212507977 | 0.28921506062539887  |
| Parallel |     2     |  2  | 0.0027004999999999998 | 0.009611999999999999 |       0.0123125       |  0.5521218274111676 |  0.2760609137055838  |
| Parallel |     2     |  4  |       0.0026725       |      0.0100635       |        0.012736       |  0.5337625628140703 | 0.26688128140703515  |
| Parallel |     2     |  8  |        0.002679       |      0.0108295       |       0.0135085       |  0.5032387015582781 | 0.25161935077913905  |
| Parallel |     4     |  1  |       0.0032985       | 0.040594000000000005 |       0.0438925       | 0.15487839608133508 | 0.03871959902033377  |
| Parallel |     4     |  2  | 0.0034384999999999997 |       0.063927       |  0.06736500000000001  | 0.10091293698508126 | 0.025228234246270315 |
| Parallel |     4     |  4  |        0.00244        | 0.06442200000000001  |        0.066862       | 0.10167210074481768 | 0.02541802518620442  |
| Parallel |     4     |  8  |        0.003229       |      0.0415465       |        0.044775       | 0.15182579564489113 | 0.03795644891122278  |
