| Version  | Processes | OMP |         Tarjan        |    Communication     |       Elapsed        |       Speedup       |      Efficiency     |
|  Serial  |     1     |  0  |  0.048830200000000004 |         0.0          | 0.048830200000000004 |         1.0         |         1.0         |
| Parallel |     1     |  1  |       0.0464392       |         0.0          |      0.0464392       |  1.0514866750503886 |  1.0514866750503886 |
| Parallel |     1     |  2  |  0.04677560000000001  |         0.0          | 0.04677560000000001  |  1.0439246102668913 |  1.0439246102668913 |
| Parallel |     1     |  4  |  0.046619799999999996 |         0.0          | 0.046619799999999996 |   1.04741333081652  |   1.04741333081652  |
| Parallel |     1     |  8  |       0.0465936       |         0.0          |      0.0465936       |  1.0480023007451669 |  1.0480023007451669 |
| Parallel |     1     |  16 |  0.046505200000000003 |         0.0          | 0.046505200000000003 |  1.0499944092273552 |  1.0499944092273552 |
| Parallel |     2     |  1  |  0.012528000000000001 |      0.0212566       |      0.0337846       |  1.4453390006097455 |  0.7226695003048728 |
| Parallel |     2     |  2  |  0.012598599999999998 |      0.0108266       |      0.0234252       |  2.0845158205693015 |  1.0422579102846508 |
| Parallel |     2     |  4  |  0.012596400000000002 |      0.0108528       |       0.023449       |  2.0824001023497805 |  1.0412000511748902 |
| Parallel |     2     |  8  |  0.012605999999999997 | 0.011015399999999998 | 0.023621200000000002 |   2.06721927759809  |  1.033609638799045  |
| Parallel |     2     |  16 |  0.012717799999999998 | 0.015476800000000002 | 0.028194599999999997 |  1.7318990161236552 |  0.8659495080618276 |
| Parallel |     4     |  1  | 0.0043132000000000005 |      0.0784266       |      0.0827398       |  0.5901657968716386 | 0.14754144921790965 |
| Parallel |     4     |  2  |       0.0043308       | 0.056724399999999994 |      0.0610554       |  0.7997687346246196 |  0.1999421836561549 |
| Parallel |     4     |  4  |       0.0044066       |       0.056159       |      0.0605658       |  0.8062338811672595 | 0.20155847029181487 |
| Parallel |     4     |  8  | 0.0044513999999999995 | 0.06190659999999999  |       0.066358       |  0.7358600319479189 | 0.18396500798697973 |
| Parallel |     4     |  16 |        0.004565       |      0.0718104       |      0.0763752       |  0.6393462799442752 |  0.1598365699860688 |
| Parallel |     8     |  1  |       0.0021868       |      0.1804298       |      0.1826168       | 0.26739160909620585 | 0.03342395113702573 |
| Parallel |     8     |  2  |       0.0022412       | 0.12609720000000002  |      0.1283378       | 0.38048182219112375 | 0.04756022777389047 |
| Parallel |     8     |  4  | 0.0025296000000000003 | 0.13233299999999998  |      0.1348626       |  0.362073695746634  | 0.04525921196832925 |
| Parallel |     8     |  8  | 0.0025503999999999995 |      0.1429974       |       0.145548       | 0.33549207134416137 | 0.04193650891802017 |
| Parallel |     8     |  16 |       0.0054926       |      0.1672506       |      0.1727436       |  0.2826744377215712 |  0.0353343047151964 |
