| Version  | Processes | OMP |        Kosaraju        |     Communication      |        Elapsed         |       Speedup        |       Efficiency       |
|  Serial  |     1     |  0  |        0.000192        |          0.0           |        0.000192        |         1.0          |          1.0           |
| Parallel |     1     |  1  |       0.0001936        |          0.0           |       0.0001936        |  0.9917355371900827  |   0.9917355371900827   |
| Parallel |     1     |  2  |       0.0001944        |          0.0           |       0.0001944        |  0.9876543209876543  |   0.9876543209876543   |
| Parallel |     1     |  4  | 0.00019099999999999998 |          0.0           | 0.00019099999999999998 |  1.005235602094241   |   1.005235602094241    |
| Parallel |     1     |  8  |       0.0001934        |          0.0           |       0.0001934        |  0.9927611168562565  |   0.9927611168562565   |
| Parallel |     1     |  16 | 0.00019020000000000002 |          0.0           | 0.00019020000000000002 |  1.0094637223974763  |   1.0094637223974763   |
| Parallel |     2     |  1  |       0.0003372        |        7.92e-05        |       0.0004168        | 0.46065259117082535  |  0.23032629558541268   |
| Parallel |     2     |  2  |        0.000363        | 0.00012880000000000001 | 0.0004921999999999999  | 0.39008533116619265  |  0.19504266558309633   |
| Parallel |     2     |  4  |       0.0003464        | 0.00017040000000000002 | 0.0005170000000000001  | 0.37137330754352027  |  0.18568665377176014   |
| Parallel |     2     |  8  |       0.0003788        | 0.00028059999999999994 |       0.0006594        | 0.29117379435850776  |  0.14558689717925388   |
| Parallel |     2     |  16 | 0.00036839999999999996 |       0.0071778        |  0.007546199999999999  | 0.025443269460125633 |  0.012721634730062817  |
| Parallel |     4     |  1  |       0.0005068        | 0.00016340000000000001 |       0.0006704        |  0.2863961813842482  |  0.07159904534606205   |
| Parallel |     4     |  2  | 0.0004921999999999999  |       0.0001686        |       0.0006606        | 0.29064486830154407  |  0.07266121707538602   |
| Parallel |     4     |  4  | 0.00046540000000000004 |       0.0006612        |       0.0011268        |  0.1703940362087327  |  0.042598509052183174  |
| Parallel |     4     |  8  | 0.00045620000000000003 |  0.006476999999999999  | 0.0069332000000000005  | 0.027692840246927825 |  0.006923210061731956  |
| Parallel |     4     |  16 |       0.0005022        |        0.034721        |       0.0352234        | 0.005450921830374126 | 0.0013627304575935316  |
| Parallel |     8     |  1  |       0.0005362        |       0.0002056        | 0.0007417999999999999  |  0.2588298732812079  |  0.032353734160150985  |
| Parallel |     8     |  2  |       0.0004816        |       0.0001944        | 0.0006760000000000001  | 0.28402366863905326  |  0.03550295857988166   |
| Parallel |     8     |  4  | 0.0005158000000000001  | 0.0035435999999999996  |       0.0040592        | 0.047299960583366184 |  0.005912495072920773  |
| Parallel |     8     |  8  |        0.000475        |       0.0271712        |  0.027646399999999998  | 0.006944846345274611 | 0.0008681057931593264  |
| Parallel |     8     |  16 |       0.0004778        |       0.0603056        |  0.06078359999999999   | 0.003158746767220106 | 0.00039484334590251326 |
